Retailer,Retailer ID,Invoice Date,Region,State,City,Product ID,Product,Price per Unit,Sales ID,Units Sold,Total Sales,Operating Profit,Sales Method
Foot Locker,1185732,5/13/2021,Midwest,South Dakota,Sioux Falls,NG2848,Women's Athletic Footwear,$45.00 ,ADI2021513118573202DK2476,100,"4,500","$1,350 ",Online
Sports Direct,1185732,2/9/2021,Midwest,North Dakota,Fargo,DG2257,Women's Athletic Footwear,$30.00 ,ADI202129118573250HH3424,100,"3,000",$900 ,Online
Sports Direct,1185732,4/9/2021,Midwest,North Dakota,Fargo,LO7481,Men's Apparel,$60.00 ,ADI202149118573288DB0253,100,"6,000","$2,100 ",In-store
Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,TM0958,Women's Athletic Footwear,$40.00 ,ADI2021510118573227YJ9767,100,"4,000","$1,200 ",In-store
Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,ST0133,Women's Athletic Footwear,$25.00 ,ADI202116118573209UU1729,100,"2,500",$750 ,In-store
Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,FU5528,Women's Athletic Footwear,$15.00 ,ADI202135118573218US4740,100,"1,500",$450 ,In-store
Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,IC8714,Women's Athletic Footwear,$15.00 ,ADI202146118573245XN1787,100,"1,500",$450 ,In-store
West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,VT5777,Women's Athletic Footwear,$25.00 ,ADI202113118573242GG9277,100,"2,500",$750 ,In-store
West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,MK9261,Men's Apparel,$60.00 ,ADI202143118573260ET7722,100,"6,000","$3,000 ",In-store
West Gear,1185732,5/20/2021,Northeast,Maryland,Baltimore,GA7295,Women's Athletic Footwear,$40.00 ,ADI2021520118573255ON5610,100,"4,000","$1,400 ",In-store
Sports Direct,1185732,9/20/2021,Northeast,Maryland,Baltimore,FS2757,Women's Athletic Footwear,$40.00 ,ADI2021920118573213SQ1356,100,"4,000","$1,400 ",In-store
Sports Direct,1185732,9/20/2021,Northeast,Maryland,Baltimore,RW8494,Men's Apparel,$50.00 ,ADI2021920118573291IU5248,100,"5,000","$1,500 ",In-store
Sports Direct,1185732,10/22/2021,Northeast,Maryland,Baltimore,HI0492,Women's Street Footwear,$50.00 ,ADI20211022118573250KJ3664,100,"5,000","$1,750 ",In-store
Kohl's,1185732,2/8/2021,Northeast,New Jersey,Newark,QV8914,Women's Athletic Footwear,$30.00 ,ADI202128118573247MP2037,100,"3,000","$1,200 ",In-store
Kohl's,1185732,4/7/2021,Northeast,New Jersey,Newark,KH0493,Women's Athletic Footwear,$30.00 ,ADI202147118573263BC3429,100,"3,000","$1,200 ",In-store
Kohl's,1185732,4/7/2021,Northeast,New Jersey,Newark,QO7210,Men's Apparel,$45.00 ,ADI202147118573298XZ0345,100,"4,500","$1,350 ",In-store
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,EI2746,Women's Athletic Footwear,$35.00 ,ADI202133118573252FQ9726,100,"3,500","$1,050 ",In-store
Foot Locker,1185732,9/6/2021,Northeast,Rhode Island,Providence,DF4568,Women's Athletic Footwear,$40.00 ,ADI202196118573254KM3805,100,"4,000","$1,600 ",In-store
Foot Locker,1185732,9/6/2021,Northeast,Rhode Island,Providence,QF9076,Men's Apparel,$50.00 ,ADI202196118573205JD6889,100,"5,000","$1,500 ",In-store
Foot Locker,1185732,10/8/2021,Northeast,Rhode Island,Providence,ZF8478,Women's Street Footwear,$50.00 ,ADI2021108118573260SA1828,100,"5,000","$2,000 ",In-store
Sports Direct,1185732,1/17/2021,Northeast,Rhode Island,Providence,UQ1106,Women's Athletic Footwear,$35.00 ,ADI2021117118573260HH1886,100,"3,500",$875 ,In-store
Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,BN0213,Men's Apparel,$50.00 ,ADI2021313118573278TN3238,100,"5,000","$1,250 ",In-store
Sports Direct,1185732,10/15/2021,Northeast,Massachusetts,Boston,LK0335,Women's Athletic Footwear,$55.00 ,ADI20211015118573243VH4741,100,"5,500","$1,375 ",In-store
Sports Direct,1185732,10/15/2021,Northeast,Massachusetts,Boston,CC7603,Men's Apparel,$65.00 ,ADI20211015118573220TP2594,100,"6,500","$1,625 ",In-store
Sports Direct,1197831,10/8/2021,South,Texas,Dallas,SV8280,Men's Apparel,$36.00 ,ADI2021108119783138FP6916,100,360,$162 ,Online
West Gear,1128299,5/1/2020,West,Colorado,Denver,IL0422,Women's Apparel,$74.00 ,ADI202051112829958TS7456,100,740,$259 ,Online
West Gear,1128299,5/5/2020,West,Colorado,Denver,PG4851,Women's Athletic Footwear,$59.00 ,ADI202055112829948CC7142,100,590,$283 ,Online
Kohl's,1189833,2/18/2021,Midwest,Montana,Billings,AD0917,Men's Apparel,$50.00 ,ADI2021218118983309UG1094,100,500,$365 ,Online
Sports Direct,1197831,4/30/2021,South,Tennessee,Knoxville,LO5833,Women's Athletic Footwear,$53.00 ,ADI2021430119783101TG8127,100,530,$371 ,Online
Amazon,1185732,5/20/2021,West,Alaska,Anchorage,RY1870,Women's Apparel,$67.00 ,ADI2021520118573282YA0304,100,670,$275 ,Online
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,KY2796,Men's Athletic Footwear,$58.00 ,ADI2021316112829945YL6122,100,580,$220 ,Online
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,FJ0674,Men's Street Footwear,$47.00 ,ADI20211017112829943JJ6282,100,470,$207 ,Online
Foot Locker,1185732,9/19/2021,Midwest,Missouri,St. Louis,TH2546,Men's Athletic Footwear,$28.00 ,ADI2021919118573213RK9897,100,280,$132 ,Online
West Gear,1185732,3/10/2021,West,Utah,Salt Lake City,FG0212,Women's Apparel,$29.00 ,ADI2021310118573238MX4283,100,290,$186 ,Online
West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,DD4089,Men's Athletic Footwear,$19.00 ,ADI20211011118573213QC6865,100,190,$95 ,Online
West Gear,1128299,1/17/2021,West,Oregon,Portland,JE8199,Men's Street Footwear,$33.00 ,ADI2021117112829990MG0544,100,330,$168 ,Online
West Gear,1128299,1/17/2021,West,Oregon,Portland,AN7702,Men's Athletic Footwear,$42.00 ,ADI2021117112829942XK9567,100,420,$227 ,Online
West Gear,1128299,5/18/2021,South,Louisiana,New Orleans,AB6922,Men's Athletic Footwear,$47.00 ,ADI2021518112829975KB2224,100,470,$244 ,Online
West Gear,1128299,10/17/2021,South,Louisiana,New Orleans,PC3764,Women's Street Footwear,$42.00 ,ADI20211017112829905IP2814,100,420,$210 ,Online
Sports Direct,1128299,9/14/2021,Southeast,Georgia,Atlanta,SG9918,Men's Apparel,$54.00 ,ADI2021914112829972ED6718,100,540,$259 ,Online
Foot Locker,1185732,3/16/2021,South,Mississippi,Jackson,HP8715,Men's Athletic Footwear,$24.00 ,ADI2021316118573238IO3593,100,240,$113 ,Online
Walmart,1185732,9/16/2021,South,Mississippi,Jackson,NS2881,Women's Athletic Footwear,$19.00 ,ADI2021916118573295YS3330,100,190,$105 ,Online
Foot Locker,1185732,11/17/2021,Northeast,West Virginia,Charleston,UC0973,Women's Apparel,$64.00 ,ADI20211117118573223WA3858,100,640,$326 ,Online
Kohl's,1185732,12/13/2021,Northeast,Delaware,Wilmington,LN0637,Men's Athletic Footwear,$50.00 ,ADI20211213118573241ZD4856,100,500,$240 ,Online
Amazon,1185732,12/10/2021,Northeast,Vermont,Burlington,LE0313,Men's Athletic Footwear,$55.00 ,ADI20211210118573253DQ9751,100,550,$303 ,Online
Foot Locker,1185732,11/28/2021,Northeast,Pennsylvania,Philadelphia,XL0647,Men's Athletic Footwear,$45.00 ,ADI20211128118573230MJ5189,99,446,$174 ,Outlet
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,KR3180,Women's Apparel,$42.00 ,ADI2021918112829934HF6100,99,416,$204 ,Outlet
Foot Locker,1128299,11/23/2021,West,Arizona,Phoenix,GL8167,Men's Apparel,$44.00 ,ADI20211123112829937GN9024,99,436,$157 ,Outlet
Sports Direct,1128299,1/13/2021,West,New Mexico,Albuquerque,CR6659,Women's Athletic Footwear,$28.00 ,ADI2021113112829968NQ0558,99,277,$116 ,Outlet
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,UC4772,Women's Street Footwear,$16.00 ,ADI20211021119783199MU5741,99,158,$73 ,Outlet
Foot Locker,1185732,12/3/2021,Northeast,Connecticut,Hartford,TC8291,Men's Apparel,$42.00 ,ADI2021123118573262YC4610,99,416,$146 ,Outlet
Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,RB9120,Men's Athletic Footwear,$44.00 ,ADI20211012118573286MF3430,99,436,$213 ,Outlet
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,FH4944,Women's Apparel,$36.00 ,ADI2021317118573272MX6036,99,356,$135 ,Outlet
Foot Locker,1185732,10/19/2021,Northeast,New Hampshire,Manchester,LR7932,Men's Athletic Footwear,$44.00 ,ADI20211019118573215SX2777,99,436,$192 ,Outlet
Foot Locker,1185732,1/24/2021,Northeast,New Hampshire,Manchester,JA4597,Women's Street Footwear,$35.00 ,ADI2021124118573277XV3421,99,347,$94 ,Outlet
Foot Locker,1185732,12/2/2021,Northeast,Pennsylvania,Philadelphia,GA0945,Women's Apparel,$64.00 ,ADI2021122118573264SL1120,98,627,$263 ,Online
West Gear,1128299,4/7/2020,West,Colorado,Denver,LM9389,Women's Apparel,$72.00 ,ADI202047112829986AK3053,98,706,$176 ,Online
West Gear,1128299,4/10/2020,West,Colorado,Denver,DE3940,Women's Street Footwear,$59.00 ,ADI2020410112829951GI6389,98,578,$347 ,Online
West Gear,1128299,7/22/2020,West,Washington,Seattle,IO6656,Women's Athletic Footwear,$58.00 ,ADI2020722112829923VX2770,98,568,$250 ,Online
Foot Locker,1185732,11/27/2020,Midwest,Minnesota,Minneapolis,VX7288,Women's Apparel,$54.00 ,ADI20201127118573291CK3737,98,529,$291 ,Online
Foot Locker,1185732,12/10/2020,Midwest,Minnesota,Minneapolis,KB1829,Men's Street Footwear,$41.00 ,ADI20201210118573291XF9826,98,402,$189 ,Online
Kohl's,1189833,12/31/2020,Midwest,Minnesota,Minneapolis,VE7512,Women's Athletic Footwear,$44.00 ,ADI20201231118983316AU7576,98,431,$224 ,Online
Kohl's,1189833,2/24/2021,Midwest,Montana,Billings,TX2914,Men's Apparel,$54.00 ,ADI2021224118983377CT1483,98,529,$397 ,Online
Sports Direct,1197831,5/6/2021,South,Tennessee,Knoxville,TB7345,Women's Athletic Footwear,$38.00 ,ADI202156119783156FK9728,98,372,$261 ,Online
Sports Direct,1197831,8/10/2021,South,Alabama,Birmingham,LC6775,Women's Athletic Footwear,$32.00 ,ADI2021810119783102EX7334,98,314,$194 ,Online
Amazon,1185732,11/18/2021,Northeast,Maine,Portland,IJ8953,Men's Street Footwear,$62.00 ,ADI20211118118573273JX5065,98,608,$298 ,Online
West Gear,1128299,1/10/2021,Northeast,Maine,Portland,KA9054,Men's Street Footwear,$33.00 ,ADI2021110112829925UG1520,98,323,$113 ,Online
Foot Locker,1128299,2/10/2021,West,Alaska,Anchorage,EK9698,Men's Athletic Footwear,$42.00 ,ADI2021210112829966TN3894,98,412,$132 ,Online
Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,FK9102,Men's Athletic Footwear,$58.00 ,ADI2021511112829980IP2602,98,568,$188 ,Online
Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,TC7169,Women's Street Footwear,$56.00 ,ADI2021511112829964QK9518,98,549,$220 ,Online
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,BQ6595,Men's Athletic Footwear,$66.00 ,ADI2021417112829916XX2500,98,647,$226 ,Online
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,ZK2426,Men's Apparel,$59.00 ,ADI20211017112829904NA1042,98,578,$179 ,Online
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,JT2435,Men's Athletic Footwear,$51.00 ,ADI2021525112829901NK9247,98,500,$225 ,Online
Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,DP9082,Women's Athletic Footwear,$41.00 ,ADI20211024112829936VU1969,98,402,$197 ,Online
Foot Locker,1185732,1/18/2021,Midwest,Michigan,Detroit,KM3957,Men's Apparel,$39.00 ,ADI2021118118573266GN8420,98,382,$187 ,Online
West Gear,1185732,1/11/2021,Midwest,Missouri,St. Louis,ER7776,Men's Apparel,$33.00 ,ADI2021111118573266QT4563,98,323,$152 ,Online
West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,GZ0461,Women's Street Footwear,$14.00 ,ADI2021411118573221YR3524,98,137,$63 ,Online
West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,KZ0395,Women's Street Footwear,$25.00 ,ADI2021512118573297NT2393,98,245,$123 ,Online
West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,LG7272,Men's Street Footwear,$27.00 ,ADI2021124112829954SP8291,98,265,$127 ,Online
Foot Locker,1128299,5/24/2021,West,Arizona,Phoenix,LU6144,Women's Apparel,$64.00 ,ADI2021524112829929KC6490,98,627,$226 ,Online
Foot Locker,1128299,11/23/2021,West,Arizona,Phoenix,FF1907,Women's Athletic Footwear,$42.00 ,ADI20211123112829903OE2291,98,412,$193 ,Online
Kohl's,1128299,3/25/2021,West,New Mexico,Albuquerque,MO6767,Women's Apparel,$50.00 ,ADI2021325112829976XR1136,98,490,$186 ,Online
Kohl's,1128299,4/26/2021,West,New Mexico,Albuquerque,NN8969,Men's Athletic Footwear,$59.00 ,ADI2021426112829999TK6834,98,578,$289 ,Online
Sports Direct,1128299,2/13/2021,Southeast,Georgia,Atlanta,QL6169,Women's Apparel,$37.00 ,ADI2021213112829949PF6008,98,363,$131 ,Online
Amazon,1185732,3/9/2021,Midwest,Ohio,Columbus,PA6667,Women's Athletic Footwear,$24.00 ,ADI202139118573281UN6786,98,235,$122 ,Online
Foot Locker,1185732,12/21/2021,Southeast,Kentucky,Louisville,GK4543,Men's Athletic Footwear,$52.00 ,ADI20211221118573209NQ2801,98,510,$245 ,Online
Foot Locker,1185732,12/21/2021,Southeast,Kentucky,Louisville,OE5624,Women's Apparel,$64.00 ,ADI20211221118573221FN0514,98,627,$332 ,Online
Walmart,1185732,10/18/2021,South,Mississippi,Jackson,AR2775,Women's Street Footwear,$24.00 ,ADI20211018118573283HS5697,98,235,$127 ,Online
Walmart,1185732,10/18/2021,South,Mississippi,Jackson,CU6001,Men's Apparel,$32.00 ,ADI20211018118573269FY9396,98,314,$157 ,Online
Walmart,1197831,2/21/2021,South,Arkansas,Little Rock,BH9078,Men's Apparel,$34.00 ,ADI2021221119783103JE3680,98,333,$150 ,Online
Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,JD0585,Men's Athletic Footwear,$20.00 ,ADI2021319119783114UU5277,98,196,$88 ,Online
Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,NN6765,Women's Athletic Footwear,$37.00 ,ADI2021621119783152ZP8638,98,363,$189 ,Online
Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,IB8834,Men's Apparel,$54.00 ,ADI2021621119783145KS4865,98,529,$254 ,Online
West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,GV3008,Women's Street Footwear,$15.00 ,ADI2021123119783179MR6847,98,147,$81 ,Online
West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,WW6665,Women's Apparel,$18.00 ,ADI2021221119783181NH5752,98,176,$90 ,Online
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,UE7082,Women's Apparel,$42.00 ,ADI2021519119783188FP8431,98,412,$214 ,Online
West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,DW9489,Men's Apparel,$59.00 ,ADI2021719119783198SD7424,98,578,$266 ,Online
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,WC1574,Men's Athletic Footwear,$38.00 ,ADI2021919119783104IQ1844,98,372,$168 ,Online
Kohl's,1197831,2/14/2021,Midwest,Kansas,Wichita,ES2330,Women's Apparel,$18.00 ,ADI2021214119783135UG5995,98,176,$86 ,Online
Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,YE9506,Women's Apparel,$54.00 ,ADI202178118573299FF3794,98,529,$286 ,Online
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,LL4430,Women's Apparel,$53.00 ,ADI202186118573247JS1766,98,519,$286 ,Online
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,NB7444,Women's Apparel,$51.00 ,ADI202163118573205XE5202,98,500,$275 ,Online
West Gear,1185732,11/10/2021,Midwest,Indiana,Indianapolis,XY8504,Men's Athletic Footwear,$33.00 ,ADI20211110118573234JS8099,98,323,$178 ,Online
West Gear,1185732,7/16/2021,Northeast,West Virginia,Charleston,BZ5914,Women's Street Footwear,$49.00 ,ADI2021716118573289EB0661,98,480,$255 ,Online
Foot Locker,1185732,2/15/2021,Northeast,Delaware,Wilmington,KP3160,Women's Apparel,$39.00 ,ADI2021215118573266LI3361,98,382,$203 ,Online
Kohl's,1185732,11/14/2021,Northeast,Delaware,Wilmington,BA6604,Women's Apparel,$64.00 ,ADI20211114118573260GS8916,98,627,$345 ,Online
Kohl's,1185732,12/13/2021,Northeast,Delaware,Wilmington,XE7901,Women's Athletic Footwear,$53.00 ,ADI20211213118573215EU4793,98,519,$280 ,Online
Kohl's,1185732,7/6/2021,Northeast,New Jersey,Newark,BR8515,Men's Athletic Footwear,$42.00 ,ADI202176118573221WH6711,98,412,$206 ,Online
Amazon,1185732,11/14/2021,Northeast,Massachusetts,Boston,CQ2206,Women's Apparel,$64.00 ,ADI20211114118573207BO1946,98,627,$282 ,Online
Amazon,1185732,12/13/2021,Northeast,Massachusetts,Boston,VL2213,Women's Street Footwear,$51.00 ,ADI20211213118573214VK1221,98,500,$195 ,Online
Amazon,1185732,1/14/2021,Northeast,Massachusetts,Boston,CQ3720,Women's Apparel,$44.00 ,ADI2021114118573279RE8035,98,431,$220 ,Online
Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,CN2314,Women's Street Footwear,$46.00 ,ADI2021710118573298JN5990,98,451,$216 ,Online
Amazon,1185732,2/19/2021,Northeast,New Hampshire,Manchester,WK4530,Women's Apparel,$46.00 ,ADI2021219118573219UC7895,98,451,$216 ,Online
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,HP4790,Women's Apparel,$46.00 ,ADI2021418118573244KB5356,98,451,$207 ,Online
Amazon,1185732,5/17/2021,Northeast,New Hampshire,Manchester,YY5368,Women's Street Footwear,$51.00 ,ADI2021517118573299WL9094,98,500,$210 ,Online
Amazon,1185732,9/17/2021,Northeast,New Hampshire,Manchester,EV1798,Women's Apparel,$68.00 ,ADI2021917118573214NS2106,98,666,$307 ,Online
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,TI8392,Men's Athletic Footwear,$62.00 ,ADI20211118118573244TF3695,98,608,$316 ,Online
Sports Direct,1197831,9/27/2021,South,Alabama,Birmingham,UM8536,Women's Athletic Footwear,$26.00 ,ADI2021927119783187AF3456,98,255,$171 ,Outlet
Foot Locker,1128299,3/23/2021,Southeast,Virginia,Richmond,PA3254,Men's Athletic Footwear,$35.00 ,ADI2021323112829987LW7842,98,343,$141 ,Outlet
West Gear,1128299,2/24/2021,West,Oregon,Portland,UB9886,Women's Apparel,$28.00 ,ADI2021224112829916IN4828,98,274,$96 ,Outlet
West Gear,1128299,3/23/2021,West,Oregon,Portland,JK1512,Men's Athletic Footwear,$40.00 ,ADI2021323112829933CK4260,98,392,$161 ,Outlet
Foot Locker,1185732,2/18/2021,South,Mississippi,Jackson,OS9961,Women's Athletic Footwear,$19.00 ,ADI2021218118573201BM2991,98,186,$86 ,Outlet
Foot Locker,1185732,4/17/2021,South,Mississippi,Jackson,FY8634,Men's Apparel,$30.00 ,ADI2021417118573235QG7170,98,294,$118 ,Outlet
West Gear,1197831,2/21/2021,South,Arkansas,Little Rock,BA2523,Women's Street Footwear,$12.00 ,ADI2021221119783167DJ9650,98,118,$55 ,Outlet
Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,PY6641,Men's Apparel,$55.00 ,ADI20211219119783179SH4175,98,539,$216 ,Outlet
Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,BR8189,Women's Apparel,$46.00 ,ADI2021814118573283UZ2862,98,451,$158 ,Outlet
West Gear,1185732,11/11/2021,Northeast,Vermont,Burlington,SP4772,Men's Athletic Footwear,$47.00 ,ADI20211111118573254MJ0449,98,461,$226 ,Outlet
West Gear,1185732,11/11/2021,Northeast,Vermont,Burlington,UQ3381,Women's Street Footwear,$57.00 ,ADI20211111118573257TY0046,96,547,$263 ,Online
Sports Direct,1197831,8/27/2021,South,Texas,Dallas,EJ6264,Men's Apparel,$29.00 ,ADI2021827119783194YA8558,96,278,$103 ,Outlet
West Gear,1128299,3/18/2020,West,Nevada,Las Vegas,FZ6018,Women's Athletic Footwear,$26.00 ,ADI2020318112829931CT8808,96,250,$85 ,Outlet
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,KJ0583,Women's Apparel,$60.00 ,ADI2021817112829903XM6721,96,576,$282 ,Outlet
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,UL4073,Women's Street Footwear,$39.00 ,ADI2021918112829933WC1668,96,374,$124 ,Outlet
West Gear,1128299,3/16/2021,South,Louisiana,New Orleans,NR1021,Women's Athletic Footwear,$43.00 ,ADI2021316112829922XH8635,96,413,$178 ,Outlet
West Gear,1128299,9/18/2021,South,Louisiana,New Orleans,YD7120,Women's Street Footwear,$30.00 ,ADI2021918112829948JL1136,96,288,$132 ,Outlet
Kohl's,1128299,4/26/2021,West,New Mexico,Albuquerque,BR8637,Women's Athletic Footwear,$37.00 ,ADI2021426112829976VH7139,96,355,$139 ,Outlet
Sports Direct,1128299,4/13/2021,Southeast,Georgia,Atlanta,BG9531,Women's Athletic Footwear,$40.00 ,ADI2021413112829912PE3005,96,384,$173 ,Outlet
Foot Locker,1185732,4/17/2021,South,Mississippi,Jackson,NA5888,Women's Athletic Footwear,$16.00 ,ADI2021417118573250YO1087,96,154,$66 ,Outlet
Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,EF9626,Women's Street Footwear,$11.00 ,ADI2021420119783115GU7692,96,106,$50 ,Outlet
Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,CJ7133,Men's Athletic Footwear,$11.00 ,ADI20211120119783113TN6566,96,106,$40 ,Outlet
Sports Direct,1185732,2/5/2021,Northeast,Connecticut,Hartford,KM6327,Women's Apparel,$32.00 ,ADI202125118573276VC6448,96,307,$120 ,Outlet
Sports Direct,1185732,6/5/2021,Northeast,Connecticut,Hartford,LX1371,Women's Street Footwear,$35.00 ,ADI202165118573289CA6840,96,336,$111 ,Outlet
Foot Locker,1185732,12/3/2021,Northeast,Connecticut,Hartford,EU5468,Women's Athletic Footwear,$38.00 ,ADI2021123118573271JV0288,96,365,$128 ,Outlet
Foot Locker,1185732,8/7/2021,Northeast,Rhode Island,Providence,PW7026,Women's Apparel,$38.00 ,ADI202187118573295FM7625,96,365,$171 ,Outlet
Amazon,1185732,3/10/2021,Northeast,Vermont,Burlington,HR4903,Women's Apparel,$29.00 ,ADI2021310118573234OH9233,96,278,$128 ,Outlet
Amazon,1185732,5/10/2021,Northeast,Vermont,Burlington,SJ1998,Women's Street Footwear,$37.00 ,ADI2021510118573231FY9562,96,355,$131 ,Outlet
Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,SU5597,Women's Athletic Footwear,$36.00 ,ADI2021710118573278YN9007,96,346,$145 ,Outlet
Amazon,1185732,11/11/2021,Northeast,Vermont,Burlington,WS0777,Women's Athletic Footwear,$42.00 ,ADI20211111118573240MM6376,96,403,$157 ,Outlet
Amazon,1185732,2/19/2021,Northeast,Vermont,Burlington,EH3666,Women's Street Footwear,$31.00 ,ADI2021219118573258YW7050,96,298,$101 ,Outlet
Amazon,1185732,2/19/2021,Northeast,New Hampshire,Manchester,TY0649,Men's Apparel,$41.00 ,ADI2021219118573212LT4755,96,394,$130 ,Outlet
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,UT2537,Men's Apparel,$59.00 ,ADI20211118118573202ME6002,96,566,$193 ,Outlet
